name,stock,year,KOSPI,fnd_year,fiscal,ind,big4,forn,own,c_asset,inv,asset,sales,cogs,dep,tax,rec,ni,ocf,cash,tan,land,cip,intan,liab,c_liab,pti,total,equit,lag_asset,lag_liab,lag_equit,lag_sales,lag_total,lag1_ni,lag_c_asset,lag_c_liab,SIZE,LEV,CUR,GRW,ROA,ROE,CFO,PPE,AGE,INVREC,MB,TQ,LOSS,GETR,CETR,GETR3,CETR3,GETR5,CETR5,TSTA,TSDA,A_GETR,A_CETR,A_GETR3,A_CETR3,A_GETR5,A_CETR5
"에이텍",45660,2014,0,1993,12,26,0,0.0104,0.3438,52238559000,9075802000,99624280000,1.78E+11,1.50E+11,497898000,210338000,19811873000,6966331000,5101328000,11601036000,18621239000,6356477000,0,0.012087172,34176271000,30670894000,8406890000,70720000000,65448009000,87752617000,27518093000,60234524000,1.43E+11,52292000000,6839592000,39792119000,23260801000,25.19778752,0.313587149,1.710694271,0.245057528,0.07938602,0.115653458,0.058133058,0.139765199,3.091042453,0.329194456,1.080552351,1.052918736,0,0.171354568,0.306217876,0.211962904,0.174967241,0.198520883,0.162490093,0.146604044,0.176122532,0.019685348,0.162448082,0.04469554,0.002613781,0.018879494,-0.040528897
"에이텍",45660,2015,0,1993,12,26,0,0.0388,0.3435,23685576000,3990173000,62529104000,98988667000,75976986000,478548000,185773000,6682912000,8406739000,-134139000,10580250000,14440661000,5301424000,0,0.002936895,16008333000,11615906000,7453015000,31801000000,46520771000,99624280000,34176271000,65448009000,1.78E+11,70720000000,6966331000,52238559000,30670894000,25.32467175,0.343051624,1.70319649,-0.445332492,0.084384439,0.128449118,-0.001346449,0.091737044,3.135494216,0.107133372,0.683587123,0.764593284,0,0.096751583,0.156871011,0.208318006,0.196252788,0.192433623,0.16718726,0.132322848,0.125790248,-0.031670936,0.048101488,0.070048221,0.073939059,0.043302853,0.021072575
"에이텍",45660,2016,0,1993,12,26,0,0.0221,0.3027,36693862000,9407578000,72957535000,1.20E+11,94679343000,436094000,135003000,7860468000,7376920000,3241892000,14697928000,14392798000,5355013000,0,0.006093658,19520961000,15778916000,9812325000,94990000000,53436574000,62529104000,16008333000,46520771000,98988667000,31801000000,8406739000,23685576000,11615906000,24.85889795,0.256014111,2.039064021,0.212763669,0.117975783,0.158572608,0.051846129,0.144537254,3.17805383,0.276160138,1.777621447,1.569556332,0,0.248198567,0.253620523,0.136296529,0.236035588,0.192680222,0.214703917,0.107960843,0.128471622,0.119776048,0.144851,-0.001973256,0.11372186,0.043549452,0.068589233
"에이텍",45660,2017,0,1993,12,26,0,0.0346,0.2906,26147054000,6463993000,86779328000,1.06E+11,83560125000,385613000,151299000,2221226000,12910367000,14333909000,10795832000,10961511000,3980618000,0,0.00481258,20921835000,16067563000,15905684000,90447000000,65857493000,72957535000,19520961000,53436574000,1.20E+11,94990000000,7376920000,36693862000,15778916000,25.0131434,0.267566071,2.325499546,-0.114312462,0.176957281,0.241601698,0.196469206,0.095684332,3.218875825,0.119044853,1.373374477,1.283356734,0,0.204726122,0.201430382,0.182822696,0.211856181,0.198491508,0.203203051,0.247541905,0.221272729,0.053056902,0.057660587,0.015555332,0.039502721,0.018850119,0.000184061
"에이텍",45660,2018,0,1993,12,26,0,0.0183,0.2761,22567659000,8643134000,86461421000,98223147000,74244887000,530831000,164717000,2115367000,6104993000,552044000,10228899000,13709337000,4704680000,179500000,0.006202503,16560912000,11120681000,7589242000,61124000000,69900509000,86779328000,20921835000,65857493000,1.06E+11,90447000000,12910367000,26147054000,16067563000,25.18663427,0.241092383,1.627319214,-0.076213404,0.070350775,0.092700052,0.006361469,0.101696535,3.258096538,0.12397539,0.874442846,0.898492196,0,0.195572759,0.204456914,0.221312389,0.221342756,0.189915662,0.22347581,-0.352290863,-0.329938374,0.067150241,0.095687391,0.083042603,0.099029028,0.040784893,0.077361125
"에이텍",45660,2019,0,1993,12,26,0,0.0181,0.2761,25472012000,6324902000,91237050000,99256874000,73881704000,566875000,180540000,3381144000,6421597000,6701610000,3663586000,13053637000,4639213000,0,0.006848916,15730732000,10155468000,8372186000,75992000000,75506318000,86461421000,16560912000,69900509000,98223147000,61124000000,6104993000,22567659000,11120681000,25.18296415,0.191541057,2.029341458,0.010524271,0.074271241,0.091867672,0.077509829,0.097319983,3.295836866,0.112258692,1.006432336,1.005323298,0,0.229500037,0.15532395,0.201769437,0.202408001,0.19983678,0.197704991,-0.270895217,-0.263868475,0.077830818,0.011554156,0.034502073,0.030054541,0.020195391,-0.005313998
"에이텍",45660,2020,0,1993,12,26,0,0.0148,0.2871,27970866000,2683670000,96880689000,98158276000,72572043000,552089000,180519000,860358000,8718526000,11360892000,5521765000,13362777000,5326415000,181650000,0.008197996,13652091000,9171184000,11285983000,2.58E+11,83228598000,91237050000,15730732000,75506318000,99256874000,75992000000,6421597000,25472012000,10155468000,25.2367269,0.172416052,2.508206613,-0.011068231,0.095559052,0.115467503,0.124520598,0.086091253,3.33220451,0.038844176,3.101397911,2.805276199,0,0.227490773,0.094309729,0.213368503,0.178685391,0.220234957,0.181419254,-0.18354768,-0.1956999,0.075821553,-0.049460065,0.046101139,0.006331931,0.040593568,-0.021599735
"에이텍",45660,2021,0,1993,12,26,0,0.0258,0.2871,39440618000,8058501000,98154975000,70337745000,56819761000,480638000,181724000,632724000,6136235000,1172498000,4307958000,10181477000,3889195000,11498000,0.010551535,10393493000,8634598000,7586268000,2.01E+11,87761482000,96880689000,13652091000,83228598000,98158276000,2.58E+11,8718526000,27970866000,9171184000,25.29674605,0.140916535,3.049864227,-0.28342522,0.063338061,0.073727482,0.012102494,0.064830092,3.36729583,0.089710603,2.291791289,2.155005317,0,0.191139174,0.264017696,0.228346496,0.120294978,0.210476923,0.17980614,-0.290789092,-0.267251402,0.039469954,0.120247902,0.061079132,-0.052058482,0.030835534,-0.02321285
"에이텍",45660,2022,0,1993,12,26,0,0.0224,0.3244,39412811000,8363811000,98810621000,91652073000,78983142000,361406000,191267000,327037000,5360130000,4229408000,10184290000,10142442000,3889195000,320620000,0.009557386,9879580000,7035140000,4784302000,71036000000,88931041000,98154975000,10393493000,87761482000,70337745000,2.01E+11,6136235000,39440618000,8634598000,25.30981344,0.105888601,4.567742239,0.30302831,0.054608847,0.061076111,0.043089084,0.060441429,3.401197382,0.088542104,0.798776211,0.818895572,0,0,0.316204955,0.212878156,0.162528943,0.172833845,0.187596157,-0.26665708,-0.256968673,-0.15166922,0.172435161,0.045610792,-0.009824517,-0.006807544,-0.015422832
"에이텍",45660,2023,0,1993,12,26,0,0.0359,0.3588,32319605000,5345650000,1.04E+11,71934894000,59851829000,389440000,201444000,658117000,4828392000,8176977000,4194681000,13088088000,4923500000,877930000,0.008974966,12261875000,8194964000,5990069000,1.08E+11,91893370000,98810621000,9879580000,88931041000,91652073000,71036000000,5360130000,39412811000,7035140000,25.31647094,0.099985001,5.602278135,-0.215130748,0.048865111,0.054293663,0.082754029,0.073743672,3.433987204,0.060760341,1.173022602,1.152653186,0,0.193933993,0.003013655,0.070668126,0.284201051,0.171619189,0.155148473,-0.189257486,-0.190771871,0.042264773,-0.14075614,-0.096599238,0.111847591,-0.0080222,-0.047870517
"에이텍",45660,2024,0,1993,12,26,0,0.0402,0.3879,58050300000,9521084000,1.62E+11,45926305000,30469410000,64326000,211165000,12551050000,15925439000,29785484000,14345820000,41661760000,16639162000,4735250000,0.032336259,62757449000,59712289000,12005301000,2.42E+11,99729410000,1.04E+11,12261875000,91893370000,71934894000,1.08E+11,4828392000,32319605000,8194964000,25.36914836,0.117726909,3.943837337,-0.361557341,0.15290098,0.17330346,0.285972003,0.194779898,3.465735903,0.211915723,2.426746533,1.875692908,0,0,0.011315085,0.054374404,0.142084582,0.097192607,0.113656217,-0.004324587,-0.013801767,-0.15166922,-0.13245471,-0.11289296,-0.030268878,-0.082448781,-0.089362773
코아시아,45970,2013,0,1993,12,26,1,0.0056,0.6328,14097854000,0,1.15E+11,1045729000,0,95390000,10958000,2186548000,250629000,-566081000,348352000,52000,0,0,0.006073169,3540210000,3250382000,312283000,55534000000,1.12E+11,1.12E+11,857214000,1.12E+11,2446883000,1.03E+11,591209000,11129058000,699181000,25.44513177,0.026000464,15.9172775,-0.572628115,0.002230237,0.00224738,-0.005037305,0.000156144,3.044522438,0.019457126,0.497108902,0.51255598,0,0.197429895,0.675368176,0.240918165,0.122394251,0.021080948,0.022046483,-0.029698066,-0.028505547,0.045760675,0.531598381,0.073650801,-0.049959209,-0.158560441,-0.180972506
코아시아,45970,2014,0,1993,12,26,1,0.0059,0.6328,7500534000,0,1.21E+11,1197948000,0,127035000,9677000,2917842000,6213076000,270683000,514785000,23000,0,0,0.005510274,3019827000,2657122000,7308923000,69814000000,1.18E+11,1.15E+11,3540210000,1.12E+11,1045729000,55534000000,250629000,14097854000,3250382000,25.47040563,0.030716548,4.337291432,0.145562569,0.053907606,0.055615936,0.002348575,0.000156144,3.091042453,0.025316587,0.59363248,0.60380586,0,0.14993276,0.008715922,0.220890447,0.365237623,0.146879667,0.049993217,-0.010297728,0.002801138,-0.00173646,-0.135053873,0.053623083,0.192884163,-0.032761722,-0.153025772
코다코,46070,2013,0,1997,12,30,0,0.0046,0.1872,78330275000,11641062000,2.32E+11,2.18E+11,1.87E+11,365361000,0,42927975000,5232527000,29885458000,7171462000,1.45E+11,21948035000,24933456000,0.018471303,1.71E+11,1.14E+11,5232527000,56869000000,60995659000,1.90E+11,1.42E+11,48847322000,2.04E+11,40413000000,3433204000,67330908000,1.02E+11,25.97283472,0.743562247,0.661898942,0.071621448,0.027469622,0.107120038,0.156892116,0.515771432,2.833213344,0.286475505,0.932345038,0.982230032,0,0,0,0,0.165167046,1,0.481858487,0.155169012,0.065189432,-0.199582848,-0.229516549,-0.198531995,-0.049053856,0.753800073,0.225748177
코다코,46070,2014,0,1997,12,30,0,0.0114,0.1932,91404082000,16673000000,2.65E+11,2.34E+11,1.96E+11,570355000,0,60595342000,5105775000,11285689000,1156522000,1.65E+11,30610398000,1014717000,0.009936046,1.94E+11,1.55E+11,5448253000,64190000000,70930292000,2.32E+11,1.71E+11,60995659000,2.18E+11,56869000000,5232527000,78330275000,1.14E+11,26.17097937,0.737344196,0.686002796,0.074383723,0.021986178,0.083707186,0.048597749,0.572766279,2.890371758,0.332728243,0.904973012,0.974601828,0,0.06286015,0.000232552,0,0,0,0.051652963,0.043535615,-0.004265406,-0.136722698,-0.229283997,-0.198531995,-0.214220902,-0.210840377,-0.204457347
코다코,46070,2015,0,1997,12,30,0,0.0059,0.1919,1.04E+11,17608384000,2.96E+11,2.59E+11,2.13E+11,711230000,0,72712471000,5780974000,17974130000,4069220000,1.81E+11,30614802000,0,0.010120236,2.20E+11,1.56E+11,8434813000,1.36E+11,76802402000,2.65E+11,1.94E+11,70930292000,2.34E+11,64190000000,5105775000,91404082000,1.55E+11,26.30444714,0.732726744,0.589429138,0.104281218,0.021783355,0.081502188,0.067728528,0.568142509,2.944438979,0.340339062,1.770087868,1.199545157,0,0.314629145,0.052784336,0.032064887,0.000118624,0.117510251,0.053740081,0.066548567,0.004209179,0.115046296,-0.176732213,-0.166467108,-0.214102278,-0.093330126,-0.202370229
코다코,46070,2016,0,1997,12,30,0,0.0223,0.1538,1.17E+11,17623118000,3.26E+11,2.79E+11,2.30E+11,754729000,0,80591380000,10037632000,32905988000,670984000,1.90E+11,30420587000,2023000,0.015042052,2.22E+11,1.76E+11,13361988000,1.19E+11,1.05E+11,2.96E+11,2.20E+11,76802402000,2.59E+11,1.36E+11,5780974000,1.04E+11,1.56E+11,26.41496581,0.740880014,0.665410359,0.078308889,0.033865491,0.130694246,0.111019954,0.539327141,2.995732274,0.331361242,1.135071793,1.043253704,0,0.248792021,0.205933354,0.215825236,0.032160979,0.175526362,0.08911113,0.082379731,0.008133343,0.049209173,-0.023583195,0.017293241,-0.182059923,-0.035314015,-0.16699918
코다코,46070,2017,0,1997,12,30,0,0.0207,0.1431,1.47E+11,55612210000,3.74E+11,2.78E+11,2.38E+11,851344000,0,49479058000,7683584000,6069578000,6806013000,1.90E+11,30369995000,0,0.01211157,2.60E+11,1.94E+11,8567644000,1.09E+11,1.14E+11,3.26E+11,2.22E+11,1.05E+11,2.79E+11,1.19E+11,10037632000,1.17E+11,1.76E+11,26.51155576,0.679772489,0.664440356,-0.003707492,0.023536478,0.073499237,0.018592429,0.489115779,3.044522438,0.321917257,0.959367791,0.987655867,0,0.10318601,0.245379943,0.27426933,0.146668541,0.175531575,0.129138042,-0.011475594,-0.09287716,-0.096396838,0.015863395,0.075737335,-0.067552361,-0.035308802,-0.126972268
오르비텍,46120,2018,0,1991,12,72,0,0.0104,0.1937,55325377000,22782854000,1.26E+11,67921225000,58877000000,236640000,109146000,21517786000,3430698000,-7031000,7997152000,40832793000,7036412000,20221000,0.020736506,58300994000,45370919000,3177132000,1.09E+11,67829706000,1.14E+11,54670875000,59768656000,47332946000,80033000000,2591040000,48980257000,25679274000,25.46331241,0.477727185,1.907384804,0.4349672,0.02997826,0.057399618,-6.14E-05,0.295144167,3.33220451,0.387109591,1.601127388,1.323270179,0,0,0,0,0.002601987,0,0.00807517,-0.437794883,-0.440404469,-0.227861803,-0.174176285,-0.239448421,-0.212893932,-0.255326131,-0.263914375
오르비텍,46120,2019,0,1991,12,72,0,0.0363,0.1937,56963336000,22135230000,1.26E+11,74556580000,66228349000,582716000,152234000,21151056000,998518000,-3613999000,10884546000,39110124000,7036412000,0,0.022394635,57798619000,50813272000,1317317000,84338000000,68454233000,1.26E+11,58300994000,67829706000,67921225000,1.09E+11,3430698000,55325377000,45370919000,25.56058451,0.462226833,1.219401727,0.097691922,0.007916534,0.014720954,-0.02865281,0.254289495,3.36729583,0.343185965,1.23203484,1.125809174,0,0.24200629,0,0,0.001940277,0.000469532,0.001119724,-0.421871735,-0.442988847,0.014144487,-0.174176285,-0.239448421,-0.213555642,-0.255326131,-0.263914375
HLB파나진,46210,2021,0,1976,12,21,0,0.0223,0.1293,23444410000,3307011000,31909402000,15600834000,4975389000,907532000,44590000,3360492000,4967429000,6012330000,10611264000,7189139000,1716271000,0,0.010700352,2065805000,794423000,4967429000,1.22E+11,29843597000,27231815000,2161530000,25070285000,16266901000,1.38E+11,4916261000,18567008000,981672000,24.0276518,0.079375172,18.91365751,-0.040946152,0.182412704,0.198140109,0.220783301,0.20097331,3.828641396,0.244842402,4.086605244,3.886779357,0,0,0,0,0.002079512,0,0.007025912,-1.598889601,-1.664910297,-0.047199036,-0.035112792,-0.041786152,-0.032650457,-0.070657613,-0.057183023
HLB파나진,46210,2022,0,1976,12,21,0,0.0075,0.1293,26013527000,3259345000,34673429000,14171272000,4538767000,822573000,44176000,3551439000,2240498000,3361239000,9446980000,6825394000,1716271000,0,0.007995982,2984183000,1418798000,2240498000,1.36E+11,31689246000,31909402000,2065805000,29843597000,15600834000,1.22E+11,4967429000,23444410000,794423000,24.18616654,0.064739696,29.51124275,-0.091633691,0.070214352,0.075074663,0.105336947,0.160113405,3.850147602,0.213441292,4.299849861,4.015846918,0,0,0.006444103,0,0.00082105,0,0.002817782,-1.447849729,-1.489073647,-0.047199036,-0.028668689,-0.041786152,-0.033908919,-0.070657613,-0.061391153
백금T&A,46310,2023,0,1996,12,26,0,0.0372,0.2429,46785389000,2340390000,70978855000,90011949000,72193082000,477257000,196719000,25754582000,3543627000,-2314623000,4416632000,451857000,0,0,0.003125085,30758987000,29033850000,3909645000,50898000000,40219868000,65205271000,28317680000,36887591000,63308878000,50241000000,1317374000,38097310000,25552687000,24.90080615,0.434285136,1.490931658,0.421790306,0.054345714,0.096065558,-0.035497483,0.006929762,3.33220451,0.430869645,1.265493959,1.150441029,0,0.093618986,0,0.251883927,0,1,0,-0.796626775,-0.714600389,-0.034803533,-0.108769523,0.113614141,-0.122313728,0.753800073,-0.146114685
백금T&A,46310,2024,0,1996,12,26,0,0.025,0.2557,45345335000,1492899000,71743087000,79550507000,61874979000,510877000,211552000,24727947000,9344770000,11539991000,1896803000,455424000,0,0,0.003736225,24764098000,22504598000,7232741000,36039000000,46978989000,70978855000,30758987000,40219868000,90011949000,50898000000,3543627000,46785389000,29033850000,24.98564785,0.433354229,1.611408373,-0.116222814,0.131655688,0.232342135,0.162583505,0.006416333,3.36729583,0.369417709,0.767130174,0.847511594,0,0,0,0.163405971,0,0.039048471,0,-0.564270439,-0.585127956,-0.128422519,-0.108769523,0.025136185,-0.122313728,-0.110082299,-0.146114685
삼화네트웍스,46390,2017,0,1991,12,59,0,0.0121,0.3881,34497030000,0,45489230000,19835747000,17724693000,25183000,55926000,2115287000,974968000,4517934000,6407790000,1014457000,0,807917000,0.013337186,5017830000,2439895000,974968000,57858000000,40471400000,46124423000,5291945000,40832478000,44578967000,73801000000,8046007000,33563348000,3293330000,24.55460843,0.11473195,10.19131032,-0.555042471,0.021137782,0.023877268,0.097951014,0.004477888,3.295836866,0.045860454,1.429602139,1.382213548,0,0,0.041204429,0,0,0.002689931,0.021155336,0.057887582,-0.00784199,-0.1129973,-0.101093386,-0.140548418,-0.153987936,-0.167920847,-0.136715482
삼화네트웍스,46390,2022,0,1991,12,59,0,0.0301,0.3857,44945468000,0,81063729000,61114122000,48837752000,297031000,1441151000,3015839000,13841500000,2251076000,2504315000,18539054000,15259406000,2706527000,0.010413196,24120064000,18989948000,11526001000,1.46E+11,56943665000,70406145000,27341743000,43064402000,32512201000,1.33E+11,8494642000,39642265000,12778089000,24.97754638,0.388343134,3.102362568,0.879728844,0.196595056,0.32141396,0.031972721,0.008140213,3.465735903,0.042834883,2.570189327,2.102988181,0,0,0,0.042338731,0.013216781,0,0.004252732,-0.71623944,-0.699940183,-0.144966642,-0.19449184,-0.140309931,-0.144249366,-0.158427748,-0.181392368
삼화네트웍스,46390,2023,0,1991,12,59,0,0.0148,0.3857,39433445000,0,82591227000,61806675000,59360728000,376774000,96623000,515506000,-231088000,16594944000,3746972000,25365900000,15259406000,9398527000,0.009044156,26307883000,19516385000,653077000,86778000000,56283344000,81063729000,24120064000,56943665000,61114122000,1.46E+11,13841500000,44945468000,18989948000,25.11850146,0.297544467,2.366803111,0.011332127,-0.002850695,-0.004058186,0.204714787,0.008733462,3.496507561,0.006359268,1.541806045,1.369223913,0,1,0.409608668,0,0.002374114,0,0.018193841,-0.386179009,-0.46522916,0.763521024,0.215116828,-0.182648662,-0.155092033,-0.158427748,-0.167451259
삼화네트웍스,46390,2024,0,1991,12,59,0,0.0216,0.3857,18773160000,0,67926375000,45814966000,41108615000,173000000,107653000,229109000,2616643000,7759633000,3575820000,32028745000,15577970000,0,0.009643119,8737086000,1113174000,3096370000,56125000000,59189289000,82591227000,26307883000,56283344000,61806675000,86778000000,-231088000,39433445000,19516385000,25.1371693,0.318531204,2.020530185,-0.258737572,0.031681852,0.046490539,0.093952267,0.19918308,3.526360525,0.002774011,0.948228995,0.954888083,1,0.154932066,0,0,0.021964388,0,0.016649775,-0.497036401,-0.543194048,0.041934765,-0.142297815,-0.140548418,-0.132023548,-0.170610779,-0.141221043
